round,loss,accuracy,alpha0,method,repetition
145,1.69667,0.7275,0.9,fedasync,5
146,1.75836,0.7,0.9,fedasync,5
147,2.01004,0.675,0.9,fedasync,5
148,2.25767,0.65375,0.9,fedasync,5
149,2.36914,0.65,0.9,fedasync,5
150,2.44396,0.64125,0.9,fedasync,5
1,4.95615,0.22125,,afl,6
2,2.60224,0.2,,afl,6
3,1.9857,0.30375,,afl,6
4,1.92005,0.35,,afl,6
5,1.85002,0.3175,,afl,6
6,1.82573,0.31875,,afl,6
7,1.7185,0.3325,,afl,6
8,1.65981,0.4025,,afl,6
9,1.6487,0.445,,afl,6
10,1.56399,0.505,,afl,6
11,1.52519,0.51375,,afl,6
12,1.52156,0.4725,,afl,6
13,1.48681,0.48,,afl,6
14,1.45145,0.48125,,afl,6
15,1.42881,0.50625,,afl,6
16,1.42493,0.49,,afl,6
17,1.39779,0.50625,,afl,6
18,1.37322,0.50625,,afl,6
19,1.3612,0.52,,afl,6
20,1.36281,0.4975,,afl,6
21,1.3418,0.49625,,afl,6
22,1.34795,0.48,,afl,6
23,1.33337,0.49375,,afl,6
24,1.34218,0.47375,,afl,6
25,1.32711,0.48125,,afl,6
26,1.31721,0.48375,,afl,6
27,1.30823,0.50125,,afl,6
28,1.29656,0.505,,afl,6
29,1.29107,0.515,,afl,6
30,1.28272,0.52125,,afl,6
31,1.2835,0.51625,,afl,6
32,1.278,0.51375,,afl,6
33,1.27543,0.525,,afl,6
34,1.27529,0.53,,afl,6
35,1.27666,0.5175,,afl,6
36,1.27255,0.52625,,afl,6
37,1.24586,0.55125,,afl,6
38,1.23676,0.55125,,afl,6
39,1.23592,0.55625,,afl,6
40,1.23823,0.5625,,afl,6
41,1.23111,0.5575,,afl,6
42,1.22887,0.5525,,afl,6
43,1.22895,0.5625,,afl,6
44,1.2116,0.57,,afl,6
45,1.2062,0.5675,,afl,6
46,1.20399,0.56875,,afl,6
47,1.19053,0.57875,,afl,6
48,1.19392,0.575,,afl,6
49,1.19909,0.5675,,afl,6
50,1.18982,0.57,,afl,6
51,1.18467,0.57375,,afl,6
52,1.17769,0.5775,,afl,6
53,1.17451,0.5775,,afl,6
54,1.18011,0.57,,afl,6
55,1.17779,0.5725,,afl,6
56,1.18368,0.56375,,afl,6
57,1.18199,0.5675,,afl,6
58,1.18193,0.56375,,afl,6
59,1.18308,0.565,,afl,6
60,1.18549,0.56875,,afl,6
61,1.18901,0.565,,afl,6
62,1.19179,0.55875,,afl,6
63,1.18335,0.56625,,afl,6
64,1.18694,0.56125,,afl,6
65,1.18956,0.55875,,afl,6
66,1.19325,0.55125,,afl,6
67,1.19768,0.55125,,afl,6
68,1.19139,0.5575,,afl,6
69,1.1962,0.55625,,afl,6
70,1.18935,0.5575,,afl,6
71,1.19152,0.55125,,afl,6
72,1.18243,0.555,,afl,6
73,1.18536,0.56,,afl,6
74,1.18905,0.55125,,afl,6
75,1.19184,0.5525,,afl,6
76,1.19552,0.5425,,afl,6
77,1.19988,0.545,,afl,6
78,1.19102,0.555,,afl,6
79,1.19331,0.545,,afl,6
80,1.19647,0.545,,afl,6
81,1.19096,0.54375,,afl,6
82,1.19424,0.54375,,afl,6
83,1.18842,0.54625,,afl,6
84,1.1922,0.54875,,afl,6
85,1.18753,0.54625,,afl,6
86,1.18353,0.54375,,afl,6
87,1.17456,0.55,,afl,6
88,1.17684,0.55125,,afl,6
89,1.18078,0.54375,,afl,6
90,1.17231,0.5525,,afl,6
91,1.16859,0.55125,,afl,6
92,1.17322,0.545,,afl,6
93,1.16885,0.54875,,afl,6
94,1.17002,0.55125,,afl,6
95,1.16206,0.5625,,afl,6
96,1.16666,0.5575,,afl,6
97,1.16351,0.55375,,afl,6
98,1.15601,0.5625,,afl,6
99,1.16091,0.5575,,afl,6
100,1.16631,0.555,,afl,6
101,1.16629,0.555,,afl,6
102,1.15912,0.5625,,afl,6
103,1.15554,0.5625,,afl,6
104,1.15586,0.57,,afl,6
105,1.15288,0.56625,,afl,6
106,1.15364,0.565,,afl,6
107,1.15054,0.57,,afl,6
108,1.14383,0.57875,,afl,6
109,1.14107,0.57875,,afl,6
110,1.13482,0.585,,afl,6
111,1.13576,0.58625,,afl,6
112,1.13979,0.58,,afl,6
113,1.14077,0.57875,,afl,6
114,1.14219,0.57625,,afl,6
115,1.13921,0.5775,,afl,6
116,1.14303,0.57625,,afl,6
117,1.14059,0.575,,afl,6
118,1.13427,0.58375,,afl,6
119,1.13209,0.585,,afl,6
120,1.13616,0.58,,afl,6
121,1.13295,0.58125,,afl,6
122,1.13134,0.5775,,afl,6
123,1.12526,0.585,,afl,6
124,1.11964,0.5825,,afl,6
125,1.11997,0.5925,,afl,6
126,1.11823,0.59,,afl,6
127,1.11583,0.5875,,afl,6
128,1.11373,0.5875,,afl,6
129,1.11163,0.585,,afl,6
130,1.11026,0.585,,afl,6
131,1.10906,0.58375,,afl,6
132,1.10809,0.58625,,afl,6
133,1.10613,0.5825,,afl,6
134,1.11043,0.58125,,afl,6
135,1.11497,0.5775,,afl,6
136,1.11432,0.5775,,afl,6
137,1.11379,0.58,,afl,6
138,1.11861,0.575,,afl,6
139,1.11276,0.575,,afl,6
140,1.10721,0.57375,,afl,6
141,1.10513,0.57375,,afl,6
142,1.1048,0.5775,,afl,6
143,1.10965,0.57375,,afl,6
144,1.10828,0.57625,,afl,6
145,1.11312,0.57375,,afl,6
146,1.1128,0.575,,afl,6
147,1.11269,0.57875,,afl,6
148,1.1106,0.5775,,afl,6
149,1.10861,0.5775,,afl,6
150,1.10317,0.57875,,afl,6
1,2.37664,0.16125,0.1,fedasync,6
2,2.30074,0.18,0.1,fedasync,6
3,2.24843,0.2225,0.1,fedasync,6
4,2.16775,0.2475,0.1,fedasync,6
5,2.13131,0.3025,0.1,fedasync,6
6,2.11178,0.32875,0.1,fedasync,6
7,2.04318,0.365,0.1,fedasync,6
8,1.97595,0.39125,0.1,fedasync,6
9,1.95849,0.3875,0.1,fedasync,6
10,1.88988,0.4175,0.1,fedasync,6
11,1.85538,0.42125,0.1,fedasync,6
12,1.86035,0.35125,0.1,fedasync,6
13,1.7919,0.4675,0.1,fedasync,6
14,1.73104,0.51,0.1,fedasync,6
15,1.67977,0.52625,0.1,fedasync,6
16,1.68173,0.50875,0.1,fedasync,6
17,1.58722,0.5875,0.1,fedasync,6
18,1.54295,0.59625,0.1,fedasync,6
19,1.51223,0.605,0.1,fedasync,6
20,1.52227,0.5675,0.1,fedasync,6
21,1.43158,0.6075,0.1,fedasync,6
22,1.45004,0.57125,0.1,fedasync,6
23,1.40138,0.58625,0.1,fedasync,6
24,1.42385,0.54,0.1,fedasync,6
25,1.34771,0.60125,0.1,fedasync,6
26,1.30096,0.62375,0.1,fedasync,6
27,1.29488,0.60375,0.1,fedasync,6
28,1.22692,0.63,0.1,fedasync,6
29,1.2398,0.62625,0.1,fedasync,6
30,1.19115,0.66375,0.1,fedasync,6
31,1.16457,0.6675,0.1,fedasync,6
32,1.14997,0.68375,0.1,fedasync,6
33,1.16032,0.6525,0.1,fedasync,6
34,1.19713,0.61875,0.1,fedasync,6
35,1.17818,0.63875,0.1,fedasync,6
36,1.17317,0.62875,0.1,fedasync,6
37,1.08172,0.66,0.1,fedasync,6
38,1.02599,0.69875,0.1,fedasync,6
39,1.0562,0.63375,0.1,fedasync,6
40,1.13242,0.5875,0.1,fedasync,6
41,1.05942,0.645,0.1,fedasync,6
42,0.99097,0.6875,0.1,fedasync,6
43,0.99746,0.675,0.1,fedasync,6
44,0.97651,0.67125,0.1,fedasync,6
45,0.96228,0.72125,0.1,fedasync,6
46,0.90787,0.74625,0.1,fedasync,6
47,0.88247,0.74125,0.1,fedasync,6
48,0.92142,0.68625,0.1,fedasync,6
49,1.00072,0.63375,0.1,fedasync,6
50,1.01023,0.63375,0.1,fedasync,6
51,0.93775,0.67875,0.1,fedasync,6
52,0.9696,0.62625,0.1,fedasync,6
53,0.98493,0.65625,0.1,fedasync,6
54,1.00266,0.62625,0.1,fedasync,6
55,1.02806,0.6425,0.1,fedasync,6
56,1.04741,0.60875,0.1,fedasync,6
57,1.07856,0.62375,0.1,fedasync,6
58,1.14797,0.60125,0.1,fedasync,6
59,1.24046,0.57125,0.1,fedasync,6
60,1.35132,0.53625,0.1,fedasync,6
61,1.20635,0.59625,0.1,fedasync,6
62,1.30124,0.5675,0.1,fedasync,6
63,1.01455,0.64375,0.1,fedasync,6
64,0.99746,0.645,0.1,fedasync,6
65,1.06574,0.63125,0.1,fedasync,6
66,1.15382,0.59,0.1,fedasync,6
67,1.26157,0.54875,0.1,fedasync,6
68,1.03565,0.6375,0.1,fedasync,6
69,1.14074,0.595,0.1,fedasync,6
70,1.04514,0.61625,0.1,fedasync,6
71,0.98134,0.65125,0.1,fedasync,6
72,0.83235,0.72,0.1,fedasync,6
73,0.86339,0.685,0.1,fedasync,6
74,0.93573,0.63875,0.1,fedasync,6
75,0.90854,0.68,0.1,fedasync,6
76,0.96465,0.6625,0.1,fedasync,6
77,1.05069,0.63,0.1,fedasync,6
78,0.8839,0.70375,0.1,fedasync,6
79,0.87838,0.70875,0.1,fedasync,6
80,0.92425,0.66625,0.1,fedasync,6
81,0.90017,0.64875,0.1,fedasync,6
82,0.91074,0.675,0.1,fedasync,6
83,0.80927,0.7225,0.1,fedasync,6
84,0.86011,0.67375,0.1,fedasync,6
85,0.8711,0.655,0.1,fedasync,6
86,0.93331,0.63125,0.1,fedasync,6
87,0.79469,0.6925,0.1,fedasync,6
88,0.79121,0.715,0.1,fedasync,6
89,0.82661,0.68,0.1,fedasync,6
90,0.74495,0.73125,0.1,fedasync,6
91,0.78264,0.69625,0.1,fedasync,6
92,0.84977,0.66,0.1,fedasync,6
93,0.78584,0.705,0.1,fedasync,6
94,0.73702,0.73625,0.1,fedasync,6
95,0.67376,0.7825,0.1,fedasync,6
96,0.72724,0.7325,0.1,fedasync,6
97,0.75549,0.705,0.1,fedasync,6
98,0.70889,0.7475,0.1,fedasync,6
99,0.78202,0.70875,0.1,fedasync,6
100,0.87984,0.68,0.1,fedasync,6
101,0.73033,0.745,0.1,fedasync,6
102,0.69761,0.75625,0.1,fedasync,6
103,0.66402,0.77875,0.1,fedasync,6
104,0.65512,0.7875,0.1,fedasync,6
105,0.63795,0.80125,0.1,fedasync,6
106,0.66628,0.79,0.1,fedasync,6
107,0.65763,0.77375,0.1,fedasync,6
108,0.60953,0.80125,0.1,fedasync,6
109,0.62913,0.8025,0.1,fedasync,6
110,0.60891,0.8025,0.1,fedasync,6
111,0.62221,0.8025,0.1,fedasync,6
112,0.62797,0.79625,0.1,fedasync,6
113,0.65987,0.78875,0.1,fedasync,6
114,0.72559,0.755,0.1,fedasync,6
115,0.73407,0.73,0.1,fedasync,6
116,0.72056,0.73375,0.1,fedasync,6
117,0.77483,0.72,0.1,fedasync,6
118,0.67326,0.7675,0.1,fedasync,6
119,0.73509,0.73375,0.1,fedasync,6
120,0.76609,0.70375,0.1,fedasync,6
121,0.69279,0.7425,0.1,fedasync,6
122,0.75981,0.7025,0.1,fedasync,6
123,0.67559,0.7475,0.1,fedasync,6
124,0.66585,0.755,0.1,fedasync,6
125,0.61309,0.79875,0.1,fedasync,6
126,0.65754,0.7575,0.1,fedasync,6
127,0.59915,0.79,0.1,fedasync,6
128,0.57753,0.79875,0.1,fedasync,6
129,0.57907,0.79875,0.1,fedasync,6
130,0.61164,0.7725,0.1,fedasync,6
131,0.68034,0.74625,0.1,fedasync,6
132,0.77493,0.71125,0.1,fedasync,6
133,0.72326,0.725,0.1,fedasync,6
134,0.75621,0.7175,0.1,fedasync,6
135,0.82502,0.69,0.1,fedasync,6
136,0.88667,0.68125,0.1,fedasync,6
137,0.97442,0.66125,0.1,fedasync,6
138,1.02785,0.63875,0.1,fedasync,6
139,0.81354,0.7125,0.1,fedasync,6
140,0.7426,0.74125,0.1,fedasync,6
141,0.72885,0.745,0.1,fedasync,6
142,0.75008,0.7325,0.1,fedasync,6
143,0.82969,0.7225,0.1,fedasync,6
144,0.63394,0.76875,0.1,fedasync,6
145,0.69834,0.75125,0.1,fedasync,6
146,0.7073,0.735,0.1,fedasync,6
147,0.77075,0.71875,0.1,fedasync,6
148,0.72958,0.7325,0.1,fedasync,6
149,0.71227,0.7325,0.1,fedasync,6
150,0.62169,0.77125,0.1,fedasync,6
1,2.76311,0.225,0.5,fedasync,6
2,2.36219,0.20375,0.5,fedasync,6
3,2.11612,0.1975,0.5,fedasync,6
4,2.03434,0.22625,0.5,fedasync,6
5,1.92633,0.2975,0.5,fedasync,6
6,1.96882,0.4175,0.5,fedasync,6
7,1.6142,0.37,0.5,fedasync,6
8,1.85115,0.28625,0.5,fedasync,6
9,2.89559,0.28875,0.5,fedasync,6
10,1.68348,0.46125,0.5,fedasync,6
11,2.70415,0.32625,0.5,fedasync,6
12,3.27073,0.29375,0.5,fedasync,6
13,1.99059,0.4675,0.5,fedasync,6
14,1.56488,0.515,0.5,fedasync,6
15,1.75749,0.47375,0.5,fedasync,6
16,1.30329,0.625,0.5,fedasync,6
17,1.20082,0.5475,0.5,fedasync,6
18,1.03941,0.6575,0.5,fedasync,6
19,1.54768,0.51875,0.5,fedasync,6
20,1.15587,0.62375,0.5,fedasync,6
21,1.13093,0.59375,0.5,fedasync,6
22,1.17094,0.59625,0.5,fedasync,6
23,1.39722,0.50375,0.5,fedasync,6
24,1.39155,0.555,0.5,fedasync,6
25,1.39085,0.54375,0.5,fedasync,6
26,1.24965,0.57625,0.5,fedasync,6
27,2.10877,0.485,0.5,fedasync,6
28,1.49283,0.60375,0.5,fedasync,6
29,1.93505,0.4975,0.5,fedasync,6
30,1.21748,0.62125,0.5,fedasync,6
31,1.01852,0.665,0.5,fedasync,6
32,1.003,0.6925,0.5,fedasync,6
33,1.18307,0.685,0.5,fedasync,6
34,1.37304,0.6325,0.5,fedasync,6
35,1.21671,0.67625,0.5,fedasync,6
36,1.44759,0.6275,0.5,fedasync,6
37,1.44687,0.575,0.5,fedasync,6
38,1.44366,0.58375,0.5,fedasync,6
39,1.33983,0.5975,0.5,fedasync,6
40,2.0396,0.5125,0.5,fedasync,6
41,1.81301,0.54625,0.5,fedasync,6
42,0.94537,0.665,0.5,fedasync,6
43,0.86617,0.70625,0.5,fedasync,6
44,0.8094,0.74125,0.5,fedasync,6
45,0.99144,0.66625,0.5,fedasync,6
46,0.80519,0.70875,0.5,fedasync,6
47,0.83159,0.71625,0.5,fedasync,6
48,1.00205,0.65875,0.5,fedasync,6
49,1.59474,0.57375,0.5,fedasync,6
50,1.50694,0.54625,0.5,fedasync,6
51,1.07331,0.635,0.5,fedasync,6
52,1.45213,0.59,0.5,fedasync,6
53,1.47451,0.56375,0.5,fedasync,6
54,1.2066,0.6075,0.5,fedasync,6
55,1.28478,0.61125,0.5,fedasync,6
56,1.23976,0.64375,0.5,fedasync,6
57,1.5678,0.58375,0.5,fedasync,6
58,2.16275,0.50125,0.5,fedasync,6
59,2.50575,0.46375,0.5,fedasync,6
60,2.67656,0.455,0.5,fedasync,6
61,1.38996,0.615,0.5,fedasync,6
62,1.59298,0.60375,0.5,fedasync,6
63,0.77183,0.7375,0.5,fedasync,6
64,0.92104,0.6875,0.5,fedasync,6
65,0.96662,0.71375,0.5,fedasync,6
66,1.49056,0.6,0.5,fedasync,6
67,1.87873,0.5375,0.5,fedasync,6
68,0.74547,0.78625,0.5,fedasync,6
69,1.13844,0.70875,0.5,fedasync,6
70,1.06213,0.6825,0.5,fedasync,6
71,0.88024,0.71,0.5,fedasync,6
72,0.76132,0.74,0.5,fedasync,6
73,0.98659,0.69375,0.5,fedasync,6
74,1.22172,0.6475,0.5,fedasync,6
75,0.85015,0.75125,0.5,fedasync,6
76,1.3173,0.665,0.5,fedasync,6
77,1.67716,0.59625,0.5,fedasync,6
78,0.83248,0.72,0.5,fedasync,6
79,0.79297,0.7375,0.5,fedasync,6
80,1.00735,0.6825,0.5,fedasync,6
81,1.01193,0.66,0.5,fedasync,6
82,0.90495,0.71375,0.5,fedasync,6
83,0.66774,0.81,0.5,fedasync,6
84,0.8125,0.785,0.5,fedasync,6
85,0.95849,0.72375,0.5,fedasync,6
86,1.70183,0.58625,0.5,fedasync,6
87,1.1908,0.6975,0.5,fedasync,6
88,0.95231,0.73375,0.5,fedasync,6
89,0.92999,0.7525,0.5,fedasync,6
90,1.01841,0.71125,0.5,fedasync,6
91,0.90481,0.71375,0.5,fedasync,6
92,0.98543,0.69375,0.5,fedasync,6
93,0.75966,0.78625,0.5,fedasync,6
94,0.87882,0.76625,0.5,fedasync,6
95,0.57692,0.82125,0.5,fedasync,6
96,0.69017,0.7825,0.5,fedasync,6
97,0.6993,0.77125,0.5,fedasync,6
98,0.8728,0.74125,0.5,fedasync,6
99,0.92256,0.72125,0.5,fedasync,6
100,1.07177,0.695,0.5,fedasync,6
101,0.72703,0.80125,0.5,fedasync,6
102,0.77314,0.75875,0.5,fedasync,6
103,0.62617,0.81875,0.5,fedasync,6
104,0.90271,0.77875,0.5,fedasync,6
105,0.79548,0.79125,0.5,fedasync,6
106,1.15608,0.7325,0.5,fedasync,6
107,0.78204,0.76625,0.5,fedasync,6
108,0.62691,0.8125,0.5,fedasync,6
109,0.84921,0.7475,0.5,fedasync,6
110,0.93975,0.75125,0.5,fedasync,6
111,0.56578,0.81625,0.5,fedasync,6
112,0.61224,0.8225,0.5,fedasync,6
113,0.86108,0.78,0.5,fedasync,6
114,1.26168,0.705,0.5,fedasync,6
115,0.79531,0.7575,0.5,fedasync,6
116,0.71218,0.80125,0.5,fedasync,6
117,1.01181,0.7125,0.5,fedasync,6
118,0.74419,0.785,0.5,fedasync,6
119,0.93145,0.7275,0.5,fedasync,6
120,0.79809,0.76,0.5,fedasync,6
121,0.65616,0.81375,0.5,fedasync,6
122,0.84828,0.77375,0.5,fedasync,6
123,0.76745,0.78875,0.5,fedasync,6
124,1.25509,0.70625,0.5,fedasync,6
125,0.74846,0.78875,0.5,fedasync,6
126,0.74206,0.7775,0.5,fedasync,6
127,0.60431,0.835,0.5,fedasync,6
128,0.67659,0.815,0.5,fedasync,6
129,0.74861,0.79,0.5,fedasync,6
130,0.83059,0.78,0.5,fedasync,6
131,1.21144,0.69875,0.5,fedasync,6
132,1.49039,0.66,0.5,fedasync,6
133,0.84525,0.7875,0.5,fedasync,6
134,0.92288,0.75875,0.5,fedasync,6
135,1.11137,0.72,0.5,fedasync,6
136,1.05367,0.73,0.5,fedasync,6
137,1.43282,0.65875,0.5,fedasync,6
138,1.13475,0.7125,0.5,fedasync,6
139,0.71619,0.7925,0.5,fedasync,6
140,1.1523,0.73,0.5,fedasync,6
141,0.7781,0.7925,0.5,fedasync,6
142,0.7088,0.8,0.5,fedasync,6
143,0.79731,0.78625,0.5,fedasync,6
144,0.6543,0.8225,0.5,fedasync,6
145,0.68266,0.83375,0.5,fedasync,6
146,0.69095,0.815,0.5,fedasync,6
147,1.00194,0.73875,0.5,fedasync,6
148,0.64957,0.825,0.5,fedasync,6
149,0.64774,0.8225,0.5,fedasync,6
150,0.75528,0.805,0.5,fedasync,6
1,4.38638,0.2225,0.9,fedasync,6
2,4.03001,0.21375,0.9,fedasync,6
3,3.4274,0.16375,0.9,fedasync,6
4,3.55689,0.18,0.9,fedasync,6
5,4.02658,0.1625,0.9,fedasync,6
6,3.42862,0.25125,0.9,fedasync,6
7,3.34205,0.2475,0.9,fedasync,6
8,3.47128,0.21,0.9,fedasync,6
9,4.53454,0.24125,0.9,fedasync,6
10,3.53876,0.25,0.9,fedasync,6
11,4.73193,0.21875,0.9,fedasync,6
12,5.03339,0.22625,0.9,fedasync,6
13,5.65286,0.2475,0.9,fedasync,6
14,3.39284,0.30125,0.9,fedasync,6
15,3.66625,0.36,0.9,fedasync,6
16,3.17552,0.4025,0.9,fedasync,6
17,3.31087,0.30375,0.9,fedasync,6
18,3.84198,0.305,0.9,fedasync,6
19,4.94557,0.32,0.9,fedasync,6
20,2.59853,0.38875,0.9,fedasync,6
21,3.19159,0.31875,0.9,fedasync,6
22,2.77158,0.385,0.9,fedasync,6
23,3.22367,0.3325,0.9,fedasync,6
24,2.89744,0.39,0.9,fedasync,6
25,3.55615,0.35125,0.9,fedasync,6
26,2.45097,0.385,0.9,fedasync,6
27,4.21817,0.36,0.9,fedasync,6
28,3.71967,0.43875,0.9,fedasync,6
29,4.61684,0.35875,0.9,fedasync,6
30,2.30797,0.47625,0.9,fedasync,6
31,2.80953,0.4275,0.9,fedasync,6
32,2.16535,0.5,0.9,fedasync,6
33,2.23841,0.48875,0.9,fedasync,6
34,2.28702,0.485,0.9,fedasync,6
35,3.41191,0.45875,0.9,fedasync,6
36,3.38541,0.4,0.9,fedasync,6
37,3.38783,0.37375,0.9,fedasync,6
38,3.43637,0.4275,0.9,fedasync,6
39,4.07241,0.265,0.9,fedasync,6
40,4.69947,0.2425,0.9,fedasync,6
41,3.61653,0.4125,0.9,fedasync,6
42,2.59786,0.48375,0.9,fedasync,6
43,2.08251,0.51875,0.9,fedasync,6
44,3.08606,0.38375,0.9,fedasync,6
45,2.83587,0.45,0.9,fedasync,6
46,2.62889,0.46125,0.9,fedasync,6
47,3.20834,0.39375,0.9,fedasync,6
48,3.68451,0.285,0.9,fedasync,6
49,4.04383,0.28375,0.9,fedasync,6
50,4.20464,0.37375,0.9,fedasync,6
51,3.19725,0.42625,0.9,fedasync,6
52,3.66632,0.38875,0.9,fedasync,6
53,3.52452,0.425,0.9,fedasync,6
54,3.21569,0.34375,0.9,fedasync,6
55,3.75405,0.415,0.9,fedasync,6
56,3.13744,0.35875,0.9,fedasync,6
57,3.52156,0.40375,0.9,fedasync,6
58,3.8107,0.39375,0.9,fedasync,6
59,4.02598,0.39625,0.9,fedasync,6
60,4.20953,0.40125,0.9,fedasync,6
61,2.89809,0.3875,0.9,fedasync,6
62,3.76221,0.41125,0.9,fedasync,6
63,2.62508,0.47125,0.9,fedasync,6
64,3.08106,0.39625,0.9,fedasync,6
65,3.15242,0.4225,0.9,fedasync,6
66,3.61049,0.40625,0.9,fedasync,6
67,3.7703,0.40625,0.9,fedasync,6
68,1.90983,0.54,0.9,fedasync,6
69,3.07236,0.4875,0.9,fedasync,6
70,2.73727,0.425,0.9,fedasync,6
71,2.97979,0.39,0.9,fedasync,6
72,2.41866,0.47125,0.9,fedasync,6
73,2.62684,0.4275,0.9,fedasync,6
74,2.85859,0.41125,0.9,fedasync,6
75,2.82647,0.53,0.9,fedasync,6
76,3.19052,0.49375,0.9,fedasync,6
77,3.34674,0.49125,0.9,fedasync,6
78,2.61335,0.52875,0.9,fedasync,6
79,2.90491,0.45625,0.9,fedasync,6
80,3.47756,0.4225,0.9,fedasync,6
81,2.91441,0.43375,0.9,fedasync,6
82,2.60411,0.5025,0.9,fedasync,6
83,1.56247,0.625,0.9,fedasync,6
84,1.98146,0.58375,0.9,fedasync,6
85,2.58082,0.45375,0.9,fedasync,6
86,3.19663,0.405,0.9,fedasync,6
87,2.47402,0.58375,0.9,fedasync,6
88,2.29591,0.555,0.9,fedasync,6
89,2.19265,0.58,0.9,fedasync,6
90,2.34919,0.565,0.9,fedasync,6
91,2.37456,0.48625,0.9,fedasync,6
92,2.18908,0.50625,0.9,fedasync,6
93,1.93329,0.56,0.9,fedasync,6
94,2.72921,0.55625,0.9,fedasync,6
95,2.04717,0.5875,0.9,fedasync,6
96,2.10644,0.56625,0.9,fedasync,6
97,2.29271,0.515,0.9,fedasync,6
98,2.32088,0.6025,0.9,fedasync,6
99,2.0533,0.6125,0.9,fedasync,6
100,2.15899,0.605,0.9,fedasync,6
101,2.63335,0.5675,0.9,fedasync,6
102,2.25621,0.57,0.9,fedasync,6
103,1.38634,0.6975,0.9,fedasync,6
104,2.2219,0.635,0.9,fedasync,6
105,1.63712,0.6725,0.9,fedasync,6
106,2.38548,0.60625,0.9,fedasync,6
107,2.19538,0.55125,0.9,fedasync,6
108,2.08152,0.6175,0.9,fedasync,6
109,1.991,0.56625,0.9,fedasync,6
110,2.23873,0.5925,0.9,fedasync,6
111,2.36043,0.60875,0.9,fedasync,6
112,2.00409,0.63875,0.9,fedasync,6
113,2.91451,0.56875,0.9,fedasync,6
114,2.99657,0.55625,0.9,fedasync,6
115,2.21249,0.56875,0.9,fedasync,6
116,2.19807,0.55375,0.9,fedasync,6
117,2.47248,0.52375,0.9,fedasync,6
118,2.18191,0.59375,0.9,fedasync,6
119,2.14388,0.57125,0.9,fedasync,6
120,2.16293,0.57125,0.9,fedasync,6
121,1.77876,0.6275,0.9,fedasync,6
122,1.95876,0.56625,0.9,fedasync,6
123,1.95478,0.635,0.9,fedasync,6
124,2.26751,0.61,0.9,fedasync,6
125,2.17623,0.64125,0.9,fedasync,6
126,1.87768,0.61875,0.9,fedasync,6
127,1.43246,0.67125,0.9,fedasync,6
128,1.45225,0.65125,0.9,fedasync,6
129,1.45923,0.64875,0.9,fedasync,6
130,1.93505,0.61125,0.9,fedasync,6
131,2.22263,0.59375,0.9,fedasync,6
132,2.32736,0.575,0.9,fedasync,6
133,1.4662,0.645,0.9,fedasync,6
134,2.09883,0.6275,0.9,fedasync,6
135,2.1212,0.6225,0.9,fedasync,6
136,2.13089,0.5625,0.9,fedasync,6
137,2.45452,0.54375,0.9,fedasync,6
138,2.05032,0.60875,0.9,fedasync,6
139,1.95795,0.64,0.9,fedasync,6
140,2.36188,0.60875,0.9,fedasync,6
141,1.35689,0.705,0.9,fedasync,6
142,1.72729,0.64625,0.9,fedasync,6
143,1.92827,0.64375,0.9,fedasync,6
144,2.4904,0.62625,0.9,fedasync,6
145,1.44227,0.685,0.9,fedasync,6
146,1.74562,0.6175,0.9,fedasync,6
147,1.97398,0.595,0.9,fedasync,6
148,1.35795,0.68875,0.9,fedasync,6
149,1.3246,0.69,0.9,fedasync,6
150,1.88293,0.66125,0.9,fedasync,6
1,5.36541,0.21125,,afl,7
2,2.25969,0.26625,,afl,7
3,1.91234,0.4475,,afl,7
4,1.91428,0.37125,,afl,7
5,1.83582,0.49625,,afl,7
6,1.69428,0.45875,,afl,7
7,1.62594,0.465,,afl,7
8,1.57105,0.49375,,afl,7
9,1.58103,0.505,,afl,7
10,1.52961,0.5,,afl,7
11,1.50832,0.50375,,afl,7
12,1.50816,0.49,,afl,7
13,1.47759,0.495,,afl,7
14,1.46723,0.50375,,afl,7
15,1.4288,0.5075,,afl,7
16,1.40136,0.5275,,afl,7
17,1.3708,0.5525,,afl,7
18,1.36925,0.53875,,afl,7
19,1.37296,0.53625,,afl,7
20,1.36652,0.5275,,afl,7
21,1.37252,0.52125,,afl,7
22,1.3395,0.54375,,afl,7
23,1.31885,0.5575,,afl,7
24,1.29664,0.56875,,afl,7
25,1.27842,0.57875,,afl,7
26,1.28403,0.575,,afl,7
27,1.27057,0.5775,,afl,7
28,1.24776,0.59125,,afl,7
29,1.22978,0.60625,,afl,7
30,1.21989,0.60875,,afl,7
31,1.21319,0.61,,afl,7
32,1.21672,0.6025,,afl,7
33,1.21496,0.6075,,afl,7
34,1.215,0.61125,,afl,7
35,1.21626,0.61875,,afl,7
36,1.21906,0.6125,,afl,7
37,1.22299,0.61375,,afl,7
38,1.21709,0.61,,afl,7
39,1.22146,0.60875,,afl,7
40,1.22671,0.60875,,afl,7
41,1.23273,0.60625,,afl,7
42,1.20849,0.6075,,afl,7
43,1.215,0.60375,,afl,7
44,1.2128,0.60875,,afl,7
45,1.21168,0.61875,,afl,7
46,1.19879,0.625,,afl,7
47,1.18825,0.63625,,afl,7
48,1.18177,0.64125,,afl,7
49,1.18235,0.64625,,afl,7
50,1.17694,0.64875,,afl,7
51,1.15606,0.64375,,afl,7
52,1.1393,0.635,,afl,7
53,1.13235,0.64375,,afl,7
